project, module, line
librosa_librosa,__beat_track_dp,105
librosa_librosa,__coord_time,290
librosa_librosa,waveplot,129
librosa_librosa,__decorate_axis,214
librosa_librosa,__decorate_axis,218
librosa_librosa,__decorate_axis,236
librosa_librosa,__decorate_axis,242
librosa_librosa,__coord_n,286
librosa_librosa,chroma,58
librosa_librosa,constant_q,94
librosa_librosa,dct,21
librosa_librosa,constant_q_lengths,120
librosa_librosa,clicks,157
librosa_librosa,phase_vocoder,112
librosa_librosa,cqt_frequencies,145
librosa_librosa,tempo_frequencies,159
librosa_librosa,spectral_contrast,64
librosa_librosa,delta,18
librosa_librosa,func,29
librosa_librosa,test_harmonics_2d_varying,678
librosa_librosa,test_harmonics_1d,631
librosa_librosa,test_harmonics_2d,648
librosa_librosa,test_bad_coords,257
librosa_librosa,test_trim,107
librosa_librosa,__test_peaks,378
librosa_librosa,test_delta,32
librosa_librosa,test_poly_features_synthetic,289
librosa_librosa,__test11111,71
librosa_librosa,__test11,44
librosa_librosa,test_softmask_int,609
mne_python,_fwd_eeg_fit_berg_scherg,427
mne_python,_fwd_bem_lin_pot_coeff,117
mne_python,_fit_coil_order_dev_head_trans,157
mne_python,_calculate_chpi_coil_locs,386
mne_python,filter_chpi,426
mne_python,_setup_hpi_struct,182
mne_python,_setup_hpi_struct,186
mne_python,_calculate_chpi_positions,291
mne_python,_decimate_points,116
mne_python,_decimate_points,117
mne_python,_decimate_points,118
mne_python,compute_raw_covariance,170
mne_python,_ShrunkCovariance.fit,545
mne_python,compute_covariance,294
mne_python,_auto_low_rank_model,462
mne_python,fft_resample,131
mne_python,_make_guesses,265
mne_python,get_phantom_dipoles,616
mne_python,EpochsArray.__init__,876
mne_python,average_movements,1304
mne_python,_minimize_time_diff,956
mne_python,_minimize_time_diff,965
mne_python,BaseEpochs.__init__,189
mne_python,_read_one_epoch_file,1075
mne_python,BaseEpochs.save,755
mne_python,EpochsFIF.__init__,1124
mne_python,make_fixed_length_events,354
mne_python,_read_evoked,469
mne_python,EvokedArray.__init__,234
mne_python,Evoked.shift_time,99
mne_python,FilterMixin.resample,802
mne_python,_mt_spectrum_remove,526
mne_python,_mt_spectrum_remove,527
mne_python,_mt_spectrum_remove,531
mne_python,_overlap_add_filter,70
mne_python,_overlap_add_filter,81
mne_python,_Interp2.n_samp1,898
mne_python,_Interp2.interp1,917
mne_python,_prep_for_filtering,140
mne_python,_prep_for_filtering,143
mne_python,design_mne_c_filter,831
mne_python,design_mne_c_filter,838
mne_python,_resample_stim_channels,632
mne_python,_spectral_helper,469
mne_python,_write_annot,928
mne_python,Label.get_vertices_used,291
mne_python,Label.__sub__,203
mne_python,Report._render_one_bem_axis,704
mne_python,Report.add_slider_to_section,494
mne_python,_morph_mult,938
mne_python,_BaseSourceEstimate._update_times,361
mne_python,_center_of_mass,572
mne_python,_BaseSourceEstimate.bin,492
mne_python,SourceEstimate.center_of_mass,761
mne_python,SourceEstimate.center_of_mass,761
mne_python,SourceEstimate.center_of_mass,774
mne_python,_get_connectivity_from_edges,1218
mne_python,_get_connectivity_from_edges,1222
mne_python,_get_connectivity_from_edges,1222
mne_python,_get_connectivity_from_edges,1223
mne_python,_get_connectivity_from_edges,1223
mne_python,grade_to_vertices,1061
mne_python,grade_to_vertices,1061
mne_python,grade_to_vertices,1082
mne_python,grade_to_vertices,1082
mne_python,_make_discrete_source_space,904
mne_python,add_source_space_distances,1286
mne_python,add_source_space_distances,1290
mne_python,_make_volume_source_space,934
mne_python,_make_volume_source_space,934
mne_python,_make_volume_source_space,934
mne_python,_make_volume_source_space,961
mne_python,_get_morph_src_reordering,1474
mne_python,_add_interpolator,1120
mne_python,_add_interpolator,1122
mne_python,_do_src_distances,1321
mne_python,_do_src_distances,1326
mne_python,_tessellate_sphere,302
mne_python,_tessellate_sphere,303
mne_python,_tessellate_sphere,304
mne_python,_create_surf_spacing,365
mne_python,_find_nearest_tri_pt,596
mne_python,_get_solids,678
mne_python,_make_morph_map_hemi,569
mne_python,UpdateChannelsMixin.drop_channels,243
mne_python,generate_2d_layout,403
mne_python,make_eeg_layout,144
mne_python,read_montage,157
mne_python,test_find_layout,184
mne_python,test_psi,24
mne_python,test_spectral_connectivity,52
mne_python,_stc_gen,16
mne_python,test_indices,13
mne_python,CSP.plot_patterns,130
mne_python,CSP.plot_filters,140
mne_python,_ajd_pham,157
mne_python,_ajd_pham,158
mne_python,_times_to_delays,200
mne_python,_predict_slices,213
mne_python,test_cross_val_multiscore,128
mne_python,test_cross_val_multiscore,133
mne_python,test_linearmodel,109
mne_python,test_csp,66
mne_python,test_receptive_field,106
mne_python,test_receptive_field_nd,281
mne_python,test_time_delay,71
mne_python,test_time_delay,74
mne_python,test_receptive_field_1d,250
mne_python,make_data,12
mne_python,test_search_light,55
mne_python,test_search_light,58
mne_python,test_search_light,62
mne_python,test_search_light,93
mne_python,test_generalization_light,143
mne_python,test_generalization_light,146
mne_python,test_generalization_light,160
mne_python,test_scaler,62
mne_python,restrict_forward_to_stc,721
mne_python,restrict_forward_to_stc,723
mne_python,restrict_forward_to_stc,725
mne_python,restrict_forward_to_stc,734
mne_python,restrict_forward_to_stc,736
mne_python,restrict_forward_to_stc,738
mne_python,restrict_forward_to_label,794
mne_python,restrict_forward_to_label,796
mne_python,restrict_forward_to_label,798
mne_python,restrict_forward_to_label,807
mne_python,restrict_forward_to_label,809
mne_python,restrict_forward_to_label,811
mne_python,_block_diag,78
mne_python,_block_diag,81
mne_python,compute_orient_prior,555
mne_python,_inv_block_diag,96
mne_python,_inv_block_diag,99
mne_python,_bem_specify_coils,77
mne_python,_concatenate_coils,68
mne_python,_do_inf_pots,159
mne_python,_make_surface_mapping,145
mne_python,_comp_sum_eeg,86
mne_python,_do_surface_dots,214
mne_python,_comp_sums_meg,100
mne_python,_get_legen_table,65
mne_python,_do_self_dots,166
mne_python,test_legendre_val,39
mne_python,test_make_forward_dipole,184
mne_python,test_make_forward_dipole,220
mne_python,test_make_forward_dipole,224
mne_python,_make_dipoles_sparse,130
mne_python,mixed_norm_solver,259
mne_python,mixed_norm_solver,284
mne_python,_tf_mixed_norm_solver_bcd_active_set,536
mne_python,_tf_mixed_norm_solver_bcd_active_set,552
mne_python,_tf_mixed_norm_solver_bcd_,456
mne_python,_gamma_map_opt,28
mne_python,test_compute_debiasing,11
mne_python,BaseRaw.apply_gradient_compensation,211
mne_python,ToDataFrameMixin._get_check_picks,33
mne_python,BaseRaw.get_data,465
mne_python,BaseRaw._update_times,311
mne_python,ToDataFrameMixin.to_data_frame,71
mne_python,create_info,893
mne_python,_make_dig_points,278
mne_python,read_big,40
mne_python,_read_segments_file,70
mne_python,RawArtemis123.__init__,217
mne_python,_read_segments_c,93
mne_python,_get_vhdr_info,280
mne_python,RawBTi._read_segment_file,566
mne_python,_read_bti_header,524
mne_python,RawCNT._read_segment_file,196
mne_python,RawCNT._read_segment_file,204
mne_python,test_read_ctf,115
mne_python,RawEDF._read_segment_file,47
mne_python,_get_info,73
mne_python,RawEGI.__init__,92
mne_python,RawEGI.__init__,104
mne_python,RawMff.__init__,169
mne_python,RawMff.__init__,183
mne_python,_combine_triggers,112
mne_python,test_multiple_files,185
mne_python,test_filter,613
mne_python,test_filter,621
mne_python,test_crop,649
mne_python,test_crop,661
mne_python,test_io_complex,424
mne_python,test_fix_types,52
mne_python,RawKIT._read_segment_file,112
mne_python,_make_stim_channel,138
mne_python,_test_raw_reader,19
mne_python,compute_source_psd,179
mne_python,source_band_induced_power,39
mne_python,test_inverse_operator_channel_ordering,189
mne_python,test_tfr_with_inverse_operator,45
mne_python,_prob_kuiper,50
mne_python,kuiper,32
mne_python,kuiper,33
mne_python,qrs_detector,28
mne_python,corrmap,1056
mne_python,ICA._pick_sources,631
mne_python,ICA._pick_sources,635
mne_python,_regularize_in,898
mne_python,_regularize_in,904
mne_python,_trans_starts_stops_quats,257
mne_python,_prep_mf_coils,250
mne_python,_regularize,407
mne_python,_regularize,408
mne_python,_regularize_out,892
mne_python,_update_sensor_geometry,860
mne_python,_copy_preload_add_channels,332
mne_python,_concatenate_sph_coils,493
mne_python,maxwell_filter,109
mne_python,fix_stim_artifact,47
mne_python,_fix_artifact,22
mne_python,test_ica_core,160
mne_python,test_ica_additional,314
mne_python,test_ica_additional,354
mne_python,test_xdawn_apply_transform,70
mne_python,simulate_raw,160
mne_python,simulate_raw,163
mne_python,simulate_sparse_stc,45
mne_python,test_metrics,19
mne_python,test_simulate_raw_sphere,81
mne_python,_make_stc,35
mne_python,test_simulate_raw_chpi,161
mne_python,test_simulate_sparse_stc,78
mne_python,test_simulate_sparse_stc_single_hemi,144
mne_python,_get_clusters_st_multistep,82
mne_python,summarize_clusters_stc,650
mne_python,summarize_clusters_stc,650
mne_python,_find_clusters,181
mne_python,_find_clusters,230
mne_python,_permutation_cluster_test,471
mne_python,fdr_correction,20
mne_python,_ecdf,7
mne_python,_map_effects,60
mne_python,_bootstrap_ci,72
mne_python,test_regression,28
mne_python,assert_meg_snr,43
mne_python,assert_meg_snr,44
mne_python,test_calculate_chpi_positions,142
mne_python,test_simulate_calculate_chpi_positions,180
mne_python,test_simulate_calculate_chpi_positions,199
mne_python,test_simulate_calculate_chpi_positions,201
mne_python,test_cov_order,63
mne_python,test_cov_order,72
mne_python,test_epochs_bad_baseline,384
mne_python,test_epoch_eq,1021
mne_python,test_resample,880
mne_python,test_resample,883
mne_python,test_resample,886
mne_python,test_resample,889
mne_python,test_seeg_ecog,1513
mne_python,test_array_epochs,1394
mne_python,test_array_epochs,1437
mne_python,test_delayed_epochs,1169
mne_python,test_to_data_frame,1085
mne_python,test_decim,217
mne_python,test_decim,239
mne_python,test_decim,240
mne_python,test_reject,133
mne_python,test_reject,152
mne_python,test_find_events,144
mne_python,test_decim,32
mne_python,test_to_data_frame,211
mne_python,test_detrend,327
mne_python,test_notch_filters,134
mne_python,test_notch_filters,135
mne_python,test_filter_auto,265
mne_python,test_label_addition,120
mne_python,test_morph,456
mne_python,test_morph,456
mne_python,test_morph,456
mne_python,test_morph,467
mne_python,test_morph,467
mne_python,test_get_peak,587
mne_python,_fake_stc,135
mne_python,_fake_stc,135
mne_python,test_stc_attributes,179
mne_python,test_stc_attributes,180
mne_python,test_stc_attributes,181
mne_python,_fake_vec_stc,139
mne_python,_fake_vec_stc,139
mne_python,test_extract_label_time_course,341
mne_python,test_extract_label_time_course,342
mne_python,test_to_data_frame,572
mne_python,test_transform_data,469
mne_python,test_transform_data,471
mne_python,test_mixed_stc,610
mne_python,test_mixed_stc,611
mne_python,test_transform,485
mne_python,test_transform,485
mne_python,test_transform,501
mne_python,test_volume_stc,66
mne_python,test_volume_stc,67
mne_python,test_volume_stc,68
mne_python,test_volume_stc,69
mne_python,test_volume_stc,70
mne_python,_test_stc_integrety,151
mne_python,test_vol_mask,670
mne_python,test_morphed_source_space_return,435
mne_python,test_setup_source_space,256
mne_python,test_setup_source_space,257
mne_python,test_compute_nearest,58
mne_python,test_progressbar,567
mne_python,test_check_type_picks,426
mne_python,test_time_mask,474
mne_python,_yule_walker,11
mne_python,psd_array_multitaper,194
mne_python,dpss_windows,49
mne_python,dpss_windows,59
mne_python,psd_array_welch,56
mne_python,istft,68
mne_python,stft,32
mne_python,_make_dpss,67
mne_python,morlet,38
mne_python,_prepare_picks,581
mne_python,_precompute_st_windows,35
mne_python,test_stft,13
mne_python,test_stockwell_core,42
mne_python,test_time_frequency,44
mne_python,test_tfr_multitaper,169
mne_python,test_tfr_multitaper,182
mne_python,test_tfr_multitaper,185
mne_python,test_dpsswavelet,151
mne_python,test_compute_tfr,337
mne_python,test_compute_tfr,370
mne_python,_plot_onkey,958
mne_python,_plot_onkey,972
mne_python,_plot_epochs_image,256
mne_python,_update_channels_epochs,1122
mne_python,_prepare_mne_browse_epochs,541
mne_python,_prepare_mne_browse_epochs,542
mne_python,_prepare_mne_browse_epochs,543
mne_python,_prepare_mne_browse_epochs,554
mne_python,plot_drop_log,299
mne_python,_prepare_butterfly,1043
mne_python,_prepare_butterfly,1090
mne_python,plot_ica_scores,225
mne_python,_plot_ica_sources_evoked,169
mne_python,plot_source_spectrogram,81
mne_python,plot_filter,403
mne_python,plot_events,269
mne_python,plot_montage,38
mne_python,plot_raw,147
mne_python,plot_raw_psd,421
mne_python,plot_topomap,396
mne_python,_GridData.__init__,254
mne_python,_grad_pair_pick_and_name,1617
mne_python,_setup_browser_offsets,785
mne_python,_setup_butterfly,1449
mne_python,_setup_butterfly,1477
mne_python,_setup_butterfly,1490
mne_python,mne_analyze_colormap,124
mne_python,ClickableImage.plot_clicks,825
mne_python,plot_trans,399
mne_python,_sensor_shape,878
mne_python,_sensor_shape,886
mne_python,plot_alignment,710
mne_python,_make_tris_fan,858
mne_python,_limits_to_control_points,927
mne_python,test_plot_head_positions,38
mne_python,test_plot_evoked,118
mne_python,test_plot_raw,106
mne_python,test_plot_raw,127
mne_python,test_plot_tfr_topo,129
mne_python,test_plot_tfr_topomap,235
mne_python,test_plot_tfr_topomap,254
